no,"sex(male:1,female:0)",age,height,weight,bmi,preference, experimental environment,sensitivity,date,time,room((meeting:1 reception:2 drinks:3)),thermal sensation,thermal comfort(com:1 discom:0),thermal preference (C:1 U:2 W:3),seat number,temp,humid
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/9,16:00:00,1.0,0.0,1.0,2.0,6.0,24.5,15.5
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,16:00:00,2.0,0.0,1.0,2.0,2.0,24.0,16.5
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/9,16:00:00,1.0,0.2,1.0,2.0,5.0,24.5,15.5
18,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,16:00:00,3.0,2.0,0.0,1.0,10.0,26.0,20.5
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/9,16:00:00,1.0,0.5,1.0,1.0,13.0,24.5,15.5
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/9,16:00:00,2.0,1.0,1.0,2.0,14.0,24.0,16.5
36,0,25,162.0,50.0,19.05197378,-1,1,2,2021/1/9,16:00:00,2.0,0.7,1.0,1.0,3.0,24.0,16.5
38,1,21,185.0,74.0,21.62162162,-1,0,1,2021/1/9,16:00:00,1.0,0.0,1.0,2.0,7.0,24.5,15.5
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/9,16:00:00,1.0,0.0,1.0,2.0,1.0,24.5,15.5
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/9,16:00:00,3.0,0.0,0.0,1.0,9.0,26.0,20.5
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/9,16:00:00,3.0,1.0,0.0,1.0,8.0,26.0,20.5
50,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,16:00:00,1.0,1.0,0.0,1.0,11.0,24.5,15.5
54,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,16:00:00,2.0,1.5,1.0,2.0,4.0,24.0,16.5
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/9,16:30:00,1.0,-0.5,1.0,2.0,6.0,24.3,15.8
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,16:30:00,2.0,0.0,1.0,2.0,2.0,23.1,17.6
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/9,16:30:00,1.0,0.0,1.0,2.0,5.0,24.3,15.8
18,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,16:30:00,3.0,2.0,0.0,1.0,10.0,25.7,22.9
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/9,16:30:00,1.0,0.2,1.0,2.0,13.0,24.3,15.8
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/9,16:30:00,2.0,0.0,1.0,2.0,14.0,23.1,17.6
36,0,25,162.0,50.0,19.05197378,-1,1,2,2021/1/9,16:30:00,2.0,0.2,1.0,2.0,3.0,23.1,17.6
38,1,21,185.0,74.0,21.62162162,-1,0,1,2021/1/9,16:30:00,1.0,0.0,1.0,2.0,7.0,24.3,15.8
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/9,16:30:00,1.0,0.0,1.0,2.0,1.0,24.3,15.8
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/9,16:30:00,3.0,2.0,0.0,1.0,9.0,25.7,22.9
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/9,16:30:00,3.0,1.0,0.0,1.0,8.0,25.7,22.9
50,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,16:30:00,1.0,1.0,0.0,1.0,11.0,24.3,15.8
54,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,16:30:00,2.0,1.0,1.0,2.0,4.0,23.1,17.6
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/9,17:00:00,1.0,0.0,1.0,2.0,6.0,24.4,16.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,17:00:00,2.0,0.0,1.0,2.0,2.0,22.7,18.5
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/9,17:00:00,1.0,0.0,1.0,2.0,5.0,24.4,16.1
18,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,17:00:00,3.0,1.0,0.0,1.0,10.0,25.3,22.6
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/9,17:00:00,1.0,0.5,0.0,1.0,13.0,24.4,16.1
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/9,17:00:00,2.0,0.0,1.0,2.0,14.0,22.7,18.5
36,0,25,162.0,50.0,19.05197378,-1,1,2,2021/1/9,17:00:00,2.0,0.0,1.0,2.0,3.0,22.7,18.5
38,1,21,185.0,74.0,21.62162162,-1,0,1,2021/1/9,17:00:00,1.0,0.5,1.0,2.0,7.0,24.4,16.1
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/9,17:00:00,1.0,0.0,1.0,2.0,1.0,24.4,16.1
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/9,17:00:00,3.0,1.0,1.0,1.0,9.0,25.3,22.6
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/9,17:00:00,3.0,2.0,0.0,1.0,8.0,25.3,22.6
50,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,17:00:00,1.0,1.0,0.0,1.0,11.0,24.4,16.1
54,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,17:00:00,2.0,0.0,1.0,2.0,4.0,22.7,18.5
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/9,17:30:00,1.0,-0.5,1.0,2.0,6.0,24.4,16.2
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,17:30:00,2.0,-1.0,0.0,3.0,2.0,22.4,18.5
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/9,17:30:00,1.0,0.0,1.0,2.0,5.0,24.4,16.2
18,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,17:30:00,3.0,1.0,1.0,2.0,10.0,25.1,23.3
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/9,17:30:00,1.0,0.5,0.0,1.0,13.0,24.4,16.2
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/9,17:30:00,2.0,-1.0,1.0,3.0,14.0,22.4,18.5
36,0,25,162.0,50.0,19.05197378,-1,1,2,2021/1/9,17:30:00,2.0,0.0,1.0,2.0,3.0,22.4,18.5
38,1,21,185.0,74.0,21.62162162,-1,0,1,2021/1/9,17:30:00,1.0,0.0,1.0,2.0,7.0,24.4,16.2
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/9,17:30:00,1.0,0.0,1.0,2.0,1.0,24.4,16.2
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/9,17:30:00,3.0,0.0,1.0,2.0,9.0,25.1,23.3
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/9,17:30:00,3.0,1.0,0.0,1.0,8.0,25.1,23.3
50,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,17:30:00,1.0,1.0,0.0,1.0,11.0,24.4,16.2
54,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,17:30:00,2.0,0.0,1.0,2.0,4.0,22.4,18.5
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/9,9:00:00,1.0,-1.0,1.0,3.0,6.0,21.5,13.9
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,9:00:00,2.0,-1.0,0.0,3.0,2.0,17.1,18.6
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/9,9:00:00,1.0,0.0,1.0,2.0,5.0,21.5,13.9
18,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,9:00:00,3.0,0.0,1.0,2.0,10.0,22.3,14.4
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/9,9:00:00,1.0,0.5,1.0,2.0,13.0,21.5,13.9
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/9,9:00:00,2.0,-1.0,1.0,3.0,14.0,17.1,18.6
36,0,25,162.0,50.0,19.05197378,-1,1,2,2021/1/9,9:00:00,2.0,-3.0,0.0,3.0,3.0,17.1,18.6
38,1,21,185.0,74.0,21.62162162,-1,0,1,2021/1/9,9:00:00,1.0,1.5,0.0,1.0,7.0,21.5,13.9
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/9,9:00:00,1.0,1.0,1.0,2.0,1.0,21.5,13.9
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/9,9:00:00,3.0,-1.0,1.0,3.0,9.0,22.3,14.4
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/9,9:00:00,3.0,1.0,1.0,1.0,8.0,22.3,14.4
50,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,9:00:00,1.0,-1.0,1.0,3.0,11.0,21.5,13.9
54,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,9:00:00,2.0,-1.0,1.0,3.0,4.0,17.1,18.6
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/9,9:30:00,1.0,-1.0,1.0,3.0,6.0,22.0,14.8
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/9,9:30:00,2.0,-1.0,0.0,3.0,2.0,18.4,19.8
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/9,9:30:00,1.0,0.2,1.0,2.0,5.0,22.0,14.8
18,1,23,180.0,65.0,20.0617284,1,1,1,2021/1/9,9:30:00,3.0,2.0,1.0,1.0,10.0,22.9,18.7
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/9,9:30:00,1.0,0.0,1.0,2.0,13.0,22.0,14.8
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/9,9:30:00,2.0,-1.0,1.0,3.0,14.0,18.4,19.8
36,0,25,162.0,50.0,19.05197378,-1,1,2,2021/1/9,9:30:00,2.0,-2.0,0.0,3.0,3.0,18.4,19.8
38,1,21,185.0,74.0,21.62162162,-1,0,1,2021/1/9,9:30:00,1.0,0.5,1.0,2.0,7.0,22.0,14.8
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/9,9:30:00,1.0,0.0,1.0,2.0,1.0,22.0,14.8
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/9,9:30:00,3.0,0.0,1.0,2.0,9.0,22.9,18.7
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/9,9:30:00,3.0,0.0,1.0,2.0,8.0,22.9,18.7
50,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,9:30:00,1.0,-1.0,1.0,3.0,11.0,22.0,14.8
54,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,9:30:00,2.0,-1.0,1.0,3.0,4.0,18.4,19.8
41,1,23,170.0,65.0,22.49134948,-1,0,2,nan//,nan,nan,nan,nan,nan,nan,nan,nan
